Series ID,Year,Value
CUSR0000SERB,4/30/2010,154.23
CUSR0000SERB,5/31/2010,154.265
CUSR0000SERB,6/30/2010,153.796
CUSR0000SERB,7/31/2010,154.414
CUSR0000SERB,8/31/2010,154.495
CUSR0000SERB,9/30/2010,154.58
CUSR0000SERB,10/31/2010,154.976
CUSR0000SERB,11/30/2010,155.278
CUSR0000SERB,12/31/2010,155.031
CUSR0000SERB,1/31/2011,155.75
CUSR0000SERB,2/28/2011,157.121
CUSR0000SERB,3/31/2011,157.484
CUSR0000SERB,4/30/2011,157.714
CUSR0000SERB,5/31/2011,157.791
CUSR0000SERB,6/30/2011,158.602
CUSR0000SERB,7/31/2011,158.875
CUSR0000SERB,8/31/2011,160.049
CUSR0000SERB,9/30/2011,160.177
CUSR0000SERB,10/31/2011,160.1
CUSR0000SERB,11/30/2011,160.574
CUSR0000SERB,12/31/2011,160.662
CUSR0000SERB,1/31/2012,160.896
CUSR0000SERB,2/29/2012,161.288
CUSR0000SERB,3/31/2012,161.96
CUSR0000SERB,4/30/2012,161.997
CUSR0000SERB,5/31/2012,162.009
CUSR0000SERB,6/30/2012,162.698
CUSR0000SERB,7/31/2012,162.304
CUSR0000SERB,8/31/2012,162.43
CUSR0000SERB,9/30/2012,162.842
CUSR0000SERB,10/31/2012,163.208
CUSR0000SERB,11/30/2012,163.789
CUSR0000SERB,12/31/2012,163.097
CUSR0000SERB,1/31/2013,163.284
CUSR0000SERB,2/28/2013,163.839
CUSR0000SERB,3/31/2013,164.263
CUSR0000SERB,4/30/2013,164.751
CUSR0000SERB,5/31/2013,165.027
CUSR0000SERB,6/30/2013,164.36
CUSR0000SERB,7/31/2013,164.461
CUSR0000SERB,8/31/2013,164.567
CUSR0000SERB,9/30/2013,164.508
CUSR0000SERB,10/31/2013,165.139
CUSR0000SERB,11/30/2013,165.559
CUSR0000SERB,12/31/2013,165.159
CUSR0000SERB,1/31/2014,165.055
CUSR0000SERB,2/28/2014,165.024
CUSR0000SERB,3/31/2014,164.549
CUSR0000SERB,4/30/2014,165.033
CUSR0000SERB,5/31/2014,165.648
CUSR0000SERB,6/30/2014,166.09
CUSR0000SERB,7/31/2014,165.269
CUSR0000SERB,8/31/2014,165.14
CUSR0000SERB,9/30/2014,166.163
CUSR0000SERB,10/31/2014,166.469
CUSR0000SERB,11/30/2014,166.848
CUSR0000SERB,12/31/2014,167.076
CUSR0000SERB,1/31/2015,166.599
CUSR0000SERB,2/28/2015,166.718
CUSR0000SERB,3/31/2015,167.142
CUSR0000SERB,4/30/2015,166.602
CUSR0000SERB,5/31/2015,167.367
CUSR0000SERB,6/30/2015,167.937
CUSR0000SERB,7/31/2015,166.888
CUSR0000SERB,8/31/2015,167.156
CUSR0000SERB,9/30/2015,167.921
CUSR0000SERB,10/31/2015,168.071
CUSR0000SERB,11/30/2015,167.45
CUSR0000SERB,12/31/2015,167.82
CUSR0000SERB,1/31/2016,168.388
CUSR0000SERB,2/29/2016,168.616
CUSR0000SERB,3/31/2016,168.907
CUSR0000SERB,4/30/2016,169.565
CUSR0000SERB,5/31/2016,169.864
CUSR0000SERB,6/30/2016,169.675
CUSR0000SERB,7/31/2016,169.5
CUSR0000SERB,8/31/2016,169.976
CUSR0000SERB,9/30/2016,170.374
CUSR0000SERB,10/31/2016,170.124
CUSR0000SERB,11/30/2016,170.541
CUSR0000SERB,12/31/2016,170.012
CUSR0000SERB,1/31/2017,170.085
CUSR0000SERB,2/28/2017,170.129
CUSR0000SERB,3/31/2017,170.167
CUSR0000SERB,4/30/2017,170.423
CUSR0000SERB,5/31/2017,170.232
CUSR0000SERB,6/30/2017,169.903
CUSR0000SERB,7/31/2017,170.506
CUSR0000SERB,8/31/2017,170.714
CUSR0000SERB,9/30/2017,170.498
CUSR0000SERB,10/31/2017,170.621
CUSR0000SERB,11/30/2017,170.037
CUSR0000SERB,12/31/2017,170.173
CUSR0000SERB,1/31/2018,170.891
CUSR0000SERB,2/28/2018,170.64
CUSR0000SERB,3/31/2018,170.964
CUSR0000SERB,4/30/2018,171.724
CUSR0000SERB,5/31/2018,172.298
CUSR0000SERB,6/30/2018,172.625
CUSR0000SERB,7/31/2018,172.611
CUSR0000SERB,8/31/2018,172.496
CUSR0000SERB,9/30/2018,173.271
CUSR0000SERB,10/31/2018,173.533
CUSR0000SERB,11/30/2018,173.761
CUSR0000SERB,12/31/2018,174.28
CUSR0000SERB,1/31/2019,174.918
CUSR0000SERB,2/28/2019,176.081
CUSR0000SERB,3/31/2019,176.496
CUSR0000SERB,4/30/2019,177.07
CUSR0000SERB,5/31/2019,177.868
CUSR0000SERB,6/30/2019,178.059
CUSR0000SERB,7/31/2019,179.051
CUSR0000SERB,8/31/2019,178.751
CUSR0000SERB,9/30/2019,178.723
CUSR0000SERB,10/31/2019,179.34
CUSR0000SERB,11/30/2019,179.583
CUSR0000SERB,12/31/2019,180.308
CUSR0000SERB,1/31/2020,180.442
CUSR0000SERB,2/29/2020,180.819
CUSR0000SERB,3/31/2020,180.452
CUSR0000SERB,4/30/2020,179.555
CUSR0000SERB,5/31/2020,179.788
CUSR0000SERB,6/30/2020,178.984
CUSR0000SERB,7/31/2020,179.54
CUSR0000SERB,8/31/2020,181.015
CUSR0000SERB,9/30/2020,180.024
CUSR0000SERB,10/31/2020,179.618
CUSR0000SERB,11/30/2020,180.412
CUSR0000SERB,12/31/2020,181.066
CUSR0000SERB,1/31/2021,182.431
CUSR0000SERB,2/28/2021,182.884
CUSR0000SERB,3/31/2021,183.075
CUSR0000SERB,4/30/2021,183.781
CUSR0000SERB,5/31/2021,184.359
CUSR0000SERB,6/30/2021,184.134
CUSR0000SERB,7/31/2021,185.297
CUSR0000SERB,8/31/2021,185.437
CUSR0000SERB,9/30/2021,186.043
CUSR0000SERB,10/31/2021,186.424
CUSR0000SERB,11/30/2021,186.695
CUSR0000SERB,12/31/2021,188.497
CUSR0000SERB,1/31/2022,190.444
CUSR0000SERB,2/28/2022,192.891
CUSR0000SERB,3/31/2022,196.819
CUSR0000SERB,4/30/2022,198.626
CUSR0000SERB,5/31/2022,199.268
CUSR0000SERB,6/30/2022,200.39
CUSR0000SERB,7/31/2022,202.111
CUSR0000SERB,8/31/2022,204.246
CUSR0000SERB,9/30/2022,206.572
CUSR0000SERB,10/31/2022,208.107
CUSR0000SERB,11/30/2022,209.095
CUSR0000SERB,12/31/2022,209.069
CUSR0000SERB,1/31/2023,210.689
CUSR0000SERB,2/28/2023,213.861
CUSR0000SERB,3/31/2023,215.341
CUSR0000SERB,4/30/2023,219.264
CUSR0000SERB,5/31/2023,219.876
CUSR0000SERB,6/30/2023,219.542
CUSR0000SERB,7/31/2023,219.611
CUSR0000SERB,8/31/2023,217.646
CUSR0000SERB,9/30/2023,218.417
CUSR0000SERB,10/31/2023,218.853
CUSR0000SERB,11/30/2023,218.164
CUSR0000SERB,12/31/2023,219.648
CUSR0000SERB,1/31/2024,220.617
CUSR0000SERB,2/29/2024,221.316
CUSR0000SERB,3/31/2024,223.518
CUSR0000SERB,4/30/2024,223.045
CUSR0000SERB,5/31/2024,223.379
CUSR0000SERB,6/30/2024,224.003
CUSR0000SERB,7/31/2024,223.864
CUSR0000SERB,8/31/2024,223.816
CUSR0000SERB01,1/31/2010,193.481
CUSR0000SERB01,2/28/2010,194.394
CUSR0000SERB01,3/31/2010,194.052
CUSR0000SERB01,4/30/2010,194.032
CUSR0000SERB01,5/31/2010,193.45
CUSR0000SERB01,6/30/2010,192.103
CUSR0000SERB01,7/31/2010,191.842
CUSR0000SERB01,8/31/2010,192.565
CUSR0000SERB01,9/30/2010,191.693
CUSR0000SERB01,10/31/2010,192.19
CUSR0000SERB01,11/30/2010,192.596
CUSR0000SERB01,12/31/2010,191.867
CUSR0000SERB01,1/31/2011,192.718
CUSR0000SERB01,2/28/2011,194.411
CUSR0000SERB01,3/31/2011,194.509
CUSR0000SERB01,4/30/2011,194.691
CUSR0000SERB01,5/31/2011,194.572
CUSR0000SERB01,6/30/2011,195.812
CUSR0000SERB01,7/31/2011,196.058
CUSR0000SERB01,8/31/2011,197.899
CUSR0000SERB01,9/30/2011,197.815
CUSR0000SERB01,10/31/2011,197.321
CUSR0000SERB01,11/30/2011,197.934
CUSR0000SERB01,12/31/2011,197.465
CUSR0000SERB01,1/31/2012,197.782
CUSR0000SERB01,2/29/2012,198.617
CUSR0000SERB01,3/31/2012,199.63
CUSR0000SERB01,4/30/2012,199.522
CUSR0000SERB01,5/31/2012,199.384
CUSR0000SERB01,6/30/2012,200.473
CUSR0000SERB01,7/31/2012,199.178
CUSR0000SERB01,8/31/2012,199.228
CUSR0000SERB01,9/30/2012,199.889
CUSR0000SERB01,10/31/2012,200.278
CUSR0000SERB01,11/30/2012,200.944
CUSR0000SERB01,12/31/2012,199.51
CUSR0000SERB01,1/31/2013,199.803
CUSR0000SERB01,2/28/2013,200.77
CUSR0000SERB01,3/31/2013,201.38
CUSR0000SERB01,4/30/2013,201.941
CUSR0000SERB01,5/31/2013,202.182
CUSR0000SERB01,6/30/2013,200.689
CUSR0000SERB01,7/31/2013,200.725
CUSR0000SERB01,8/31/2013,200.819
CUSR0000SERB01,9/30/2013,200.141
CUSR0000SERB01,10/31/2013,200.949
CUSR0000SERB01,11/30/2013,201.354
CUSR0000SERB01,12/31/2013,200.117
CUSR0000SERB01,1/31/2014,199.514
CUSR0000SERB01,2/28/2014,198.987
CUSR0000SERB01,3/31/2014,197.786
CUSR0000SERB01,4/30/2014,198.47
CUSR0000SERB01,5/31/2014,199.532
CUSR0000SERB01,6/30/2014,200.085
CUSR0000SERB01,7/31/2014,198.383
CUSR0000SERB01,8/31/2014,198.061
CUSR0000SERB01,9/30/2014,199.783
CUSR0000SERB01,10/31/2014,200.113
CUSR0000SERB01,11/30/2014,200.406
CUSR0000SERB01,12/31/2014,200.634
CUSR0000SERB01,1/31/2015,198.967
CUSR0000SERB01,2/28/2015,199.048
CUSR0000SERB01,3/31/2015,199.55
CUSR0000SERB01,4/30/2015,198.253
CUSR0000SERB01,5/31/2015,198.785
CUSR0000SERB01,6/30/2015,199.482
CUSR0000SERB01,7/31/2015,197.183
CUSR0000SERB01,8/31/2015,197.083
CUSR0000SERB01,9/30/2015,198.242
CUSR0000SERB01,10/31/2015,198.242
CUSR0000SERB01,11/30/2015,196.667
CUSR0000SERB01,12/31/2015,196.952
CUSR0000SERB01,1/31/2016,197.98
CUSR0000SERB01,2/29/2016,197.839
CUSR0000SERB01,3/31/2016,197.966
CUSR0000SERB01,4/30/2016,198.786
CUSR0000SERB01,5/31/2016,198.96
CUSR0000SERB01,6/30/2016,198.459
CUSR0000SERB01,7/31/2016,197.731
CUSR0000SERB01,8/31/2016,198.518
CUSR0000SERB01,9/30/2016,198.988
CUSR0000SERB01,10/31/2016,198.203
CUSR0000SERB01,11/30/2016,198.492
CUSR0000SERB01,12/31/2016,198.403
CUSR0000SERB01,1/31/2017,198.037
CUSR0000SERB01,2/28/2017,197.672
CUSR0000SERB01,3/31/2017,197.618
CUSR0000SERB01,4/30/2017,197.805
CUSR0000SERB01,5/31/2017,197.631
CUSR0000SERB01,6/30/2017,197.011
CUSR0000SERB01,7/31/2017,197.468
CUSR0000SERB01,8/31/2017,197.378
CUSR0000SERB01,9/30/2017,196.569
CUSR0000SERB01,10/31/2017,196.766
CUSR0000SERB01,11/30/2017,195.369
CUSR0000SERB01,12/31/2017,195.218
CUSR0000SERB01,1/31/2018,196.085
CUSR0000SERB01,2/28/2018,195.963
CUSR0000SERB01,3/31/2018,196.253
CUSR0000SERB01,4/30/2018,197.607
CUSR0000SERB01,5/31/2018,198.119
CUSR0000SERB01,6/30/2018,198.323
CUSR0000SERB01,7/31/2018,198.185
CUSR0000SERB01,8/31/2018,198.083
CUSR0000SERB01,9/30/2018,198.632
CUSR0000SERB01,10/31/2018,198.551
CUSR0000SERB01,11/30/2018,198.677
CUSR0000SERB01,12/31/2018,199.524
CUSR0000SERB01,1/31/2019,200.421
CUSR0000SERB01,2/28/2019,201.523
CUSR0000SERB01,3/31/2019,202.038
CUSR0000SERB01,4/30/2019,202.827
CUSR0000SERB01,5/31/2019,203.933
CUSR0000SERB01,6/30/2019,203.949
CUSR0000SERB01,7/31/2019,205.094
CUSR0000SERB01,8/31/2019,204.353
CUSR0000SERB01,9/30/2019,204.189
CUSR0000SERB01,10/31/2019,205.062
CUSR0000SERB01,11/30/2019,205.186
CUSR0000SERB01,12/31/2019,205.683
CUSR0000SERB01,1/31/2020,205.46
CUSR0000SERB01,2/29/2020,206.424
CUSR0000SERB01,3/31/2020,205.207
CUSR0000SERB01,4/30/2020,202.746
CUSR0000SERB01,5/31/2020,202.407
CUSR0000SERB01,6/30/2020,200.475
CUSR0000SERB01,7/31/2020,200.726
CUSR0000SERB01,8/31/2020,203.281
CUSR0000SERB01,9/30/2020,200.833
CUSR0000SERB01,10/31/2020,199.186
CUSR0000SERB01,11/30/2020,200.897
CUSR0000SERB01,12/31/2020,201.995
CUSR0000SERB01,1/31/2021,202.042
CUSR0000SERB01,2/28/2021,202.178
CUSR0000SERB01,3/31/2021,202.372
CUSR0000SERB01,4/30/2021,203.299
CUSR0000SERB01,5/31/2021,203.247
CUSR0000SERB01,6/30/2021,202.727
CUSR0000SERB01,7/31/2021,205.637
CUSR0000SERB01,8/31/2021,205.495
CUSR0000SERB01,9/30/2021,206.448
CUSR0000SERB01,10/31/2021,206.487
CUSR0000SERB01,11/30/2021,206.598
CUSR0000SERB01,12/31/2021,207.516
CUSR0000SERB01,1/31/2022,209.441
CUSR0000SERB01,2/28/2022,212.692
CUSR0000SERB01,3/31/2022,216.289
CUSR0000SERB01,4/30/2022,217.956
CUSR0000SERB01,5/31/2022,220.21
CUSR0000SERB01,6/30/2022,222.471
CUSR0000SERB01,7/31/2022,223.846
CUSR0000SERB01,8/31/2022,227.417
CUSR0000SERB01,9/30/2022,229.425
CUSR0000SERB01,10/31/2022,232.387
CUSR0000SERB01,11/30/2022,233.434
CUSR0000SERB01,12/31/2022,233.766
CUSR0000SERB01,1/31/2023,234.331
CUSR0000SERB01,2/28/2023,236.802
CUSR0000SERB01,3/31/2023,238.643
CUSR0000SERB01,4/30/2023,241.168
CUSR0000SERB01,5/31/2023,243.555
CUSR0000SERB01,6/30/2023,242.387
CUSR0000SERB01,7/31/2023,241.371
CUSR0000SERB01,8/31/2023,238.928
CUSR0000SERB01,9/30/2023,240.443
CUSR0000SERB01,10/31/2023,240.453
CUSR0000SERB01,11/30/2023,239.754
CUSR0000SERB01,12/31/2023,240.924
CUSR0000SERB01,1/31/2024,241.19
CUSR0000SERB01,2/29/2024,240.859
CUSR0000SERB01,3/31/2024,241.732
CUSR0000SERB01,4/30/2024,240.037
CUSR0000SERB01,5/31/2024,240.008
CUSR0000SERB01,6/30/2024,241.997
CUSR0000SERB01,7/31/2024,241.17
CUSR0000SERB01,8/31/2024,240.592
CUSR0000SERB02,1/31/2010,186.651
CUSR0000SERB02,2/28/2010,186.741
CUSR0000SERB02,3/31/2010,187.11
CUSR0000SERB02,4/30/2010,188.292
CUSR0000SERB02,5/31/2010,189.407
CUSR0000SERB02,6/30/2010,190.133
CUSR0000SERB02,7/31/2010,192.667
CUSR0000SERB02,8/31/2010,191.7
CUSR0000SERB02,9/30/2010,193.481
CUSR0000SERB02,10/31/2010,193.968
CUSR0000SERB02,11/30/2010,194.291
CUSR0000SERB02,12/31/2010,194.705
CUSR0000SERB02,1/31/2011,195.676
CUSR0000SERB02,2/28/2011,197.403
CUSR0000SERB02,3/31/2011,198.461
CUSR0000SERB02,4/30/2011,198.925
CUSR0000SERB02,5/31/2011,199.39
CUSR0000SERB02,6/30/2011,200.002
CUSR0000SERB02,7/31/2011,200.502
CUSR0000SERB02,8/31/2011,201.312
CUSR0000SERB02,9/30/2011,201.889
CUSR0000SERB02,10/31/2011,202.477
CUSR0000SERB02,11/30/2011,203.027
CUSR0000SERB02,12/31/2011,204.125
CUSR0000SERB02,1/31/2012,204.381
CUSR0000SERB02,2/29/2012,204.264
CUSR0000SERB02,3/31/2012,204.789
CUSR0000SERB02,4/30/2012,205.107
CUSR0000SERB02,5/31/2012,205.386
CUSR0000SERB02,6/30/2012,205.841
CUSR0000SERB02,7/31/2012,206.753
CUSR0000SERB02,8/31/2012,207.098
CUSR0000SERB02,9/30/2012,207.351
CUSR0000SERB02,10/31/2012,207.922
CUSR0000SERB02,11/30/2012,208.742
CUSR0000SERB02,12/31/2012,208.881
CUSR0000SERB02,1/31/2013,209.01
CUSR0000SERB02,2/28/2013,209.218
CUSR0000SERB02,3/31/2013,209.602
CUSR0000SERB02,4/30/2013,210.289
CUSR0000SERB02,5/31/2013,210.811
CUSR0000SERB02,6/30/2013,211.139
CUSR0000SERB02,7/31/2013,211.422
CUSR0000SERB02,8/31/2013,211.618
CUSR0000SERB02,9/30/2013,212.603
CUSR0000SERB02,10/31/2013,213.347
CUSR0000SERB02,11/30/2013,214.073
CUSR0000SERB02,12/31/2013,214.865
CUSR0000SERB02,1/31/2014,215.61
CUSR0000SERB02,2/28/2014,216.458
CUSR0000SERB02,3/31/2014,216.973
CUSR0000SERB02,4/30/2014,217.426
CUSR0000SERB02,5/31/2014,217.651
CUSR0000SERB02,6/30/2014,218.197
CUSR0000SERB02,7/31/2014,218.412
CUSR0000SERB02,8/31/2014,218.543
CUSR0000SERB02,9/30/2014,218.998
CUSR0000SERB02,10/31/2014,219.47
CUSR0000SERB02,11/30/2014,220.264
CUSR0000SERB02,12/31/2014,220.65
CUSR0000SERB02,1/31/2015,222.005
CUSR0000SERB02,2/28/2015,222.273
CUSR0000SERB02,3/31/2015,222.848
CUSR0000SERB02,4/30/2015,223.309
CUSR0000SERB02,5/31/2015,225.023
CUSR0000SERB02,6/30/2015,225.751
CUSR0000SERB02,7/31/2015,226.253
CUSR0000SERB02,8/31/2015,227.37
CUSR0000SERB02,9/30/2015,227.946
CUSR0000SERB02,10/31/2015,228.469
CUSR0000SERB02,11/30/2015,229.151
CUSR0000SERB02,12/31/2015,229.931
CUSR0000SERB02,1/31/2016,230.044
CUSR0000SERB02,2/29/2016,231.126
CUSR0000SERB02,3/31/2016,231.926
CUSR0000SERB02,4/30/2016,232.738
CUSR0000SERB02,5/31/2016,233.48
CUSR0000SERB02,6/30/2016,233.748
CUSR0000SERB02,7/31/2016,234.491
CUSR0000SERB02,8/31/2016,234.714
CUSR0000SERB02,9/30/2016,235.252
CUSR0000SERB02,10/31/2016,235.836
CUSR0000SERB02,11/30/2016,236.784
CUSR0000SERB02,12/31/2016,235.061
CUSR0000SERB02,1/31/2017,236.009
CUSR0000SERB02,2/28/2017,236.853
CUSR0000SERB02,3/31/2017,237.091
CUSR0000SERB02,4/30/2017,237.657
CUSR0000SERB02,5/31/2017,237.301
CUSR0000SERB02,6/30/2017,237.29
CUSR0000SERB02,7/31/2017,238.588
CUSR0000SERB02,8/31/2017,239.503
CUSR0000SERB02,9/30/2017,240.251
CUSR0000SERB02,10/31/2017,240.322
CUSR0000SERB02,11/30/2017,240.863
CUSR0000SERB02,12/31/2017,241.631
CUSR0000SERB02,1/31/2018,242.558
CUSR0000SERB02,2/28/2018,241.9
CUSR0000SERB02,3/31/2018,242.51
CUSR0000SERB02,4/30/2018,242.718
CUSR0000SERB02,5/31/2018,243.799
CUSR0000SERB02,6/30/2018,244.569
CUSR0000SERB02,7/31/2018,244.77
CUSR0000SERB02,8/31/2018,244.552
CUSR0000SERB02,9/30/2018,246.266
CUSR0000SERB02,10/31/2018,247.326
CUSR0000SERB02,11/30/2018,247.893
CUSR0000SERB02,12/31/2018,248.177
CUSR0000SERB02,1/31/2019,248.788
CUSR0000SERB02,2/28/2019,250.857
CUSR0000SERB02,3/31/2019,251.375
CUSR0000SERB02,4/30/2019,251.954
CUSR0000SERB02,5/31/2019,252.744
CUSR0000SERB02,6/30/2019,253.381
CUSR0000SERB02,7/31/2019,254.777
CUSR0000SERB02,8/31/2019,255.066
CUSR0000SERB02,9/30/2019,255.265
CUSR0000SERB02,10/31/2019,255.844
CUSR0000SERB02,11/30/2019,256.464
CUSR0000SERB02,12/31/2019,258.099
CUSR0000SERB02,1/31/2020,258.849
CUSR0000SERB02,2/29/2020,258.595
CUSR0000SERB02,3/31/2020,259.258
CUSR0000SERB02,4/30/2020,260.112
CUSR0000SERB02,5/31/2020,261.344
CUSR0000SERB02,6/30/2020,261.701
CUSR0000SERB02,7/31/2020,263.066
CUSR0000SERB02,8/31/2020,263.881
CUSR0000SERB02,9/30/2020,264.422
CUSR0000SERB02,10/31/2020,265.6
CUSR0000SERB02,11/30/2020,265.541
CUSR0000SERB02,12/31/2020,265.951
CUSR0000SERB02,1/31/2021,270.153
CUSR0000SERB02,2/28/2021,271.365
CUSR0000SERB02,3/31/2021,271.674
CUSR0000SERB02,4/30/2021,272.507
CUSR0000SERB02,5/31/2021,274.389
CUSR0000SERB02,6/30/2021,274.462
CUSR0000SERB02,7/31/2021,273.772
CUSR0000SERB02,8/31/2021,274.42
CUSR0000SERB02,9/30/2021,274.898
CUSR0000SERB02,10/31/2021,276.029
CUSR0000SERB02,11/30/2021,276.713
CUSR0000SERB02,12/31/2021,280.986
CUSR0000SERB02,1/31/2022,284.202
CUSR0000SERB02,2/28/2022,287.047
CUSR0000SERB02,3/31/2022,293.95
CUSR0000SERB02,4/30/2022,297.108
CUSR0000SERB02,5/31/2022,295.833
CUSR0000SERB02,6/30/2022,296.028
CUSR0000SERB02,7/31/2022,299.341
CUSR0000SERB02,8/31/2022,300.763
CUSR0000SERB02,9/30/2022,305.029
CUSR0000SERB02,10/31/2022,305.481
CUSR0000SERB02,11/30/2022,307.013
CUSR0000SERB02,12/31/2022,306.453
CUSR0000SERB02,1/31/2023,310.869
CUSR0000SERB02,2/28/2023,317.279
CUSR0000SERB02,3/31/2023,319.143
CUSR0000SERB02,4/30/2023,327.938
CUSR0000SERB02,5/31/2023,326.048
CUSR0000SERB02,6/30/2023,326.86
CUSR0000SERB02,7/31/2023,328.751
CUSR0000SERB02,8/31/2023,326.271
CUSR0000SERB02,9/30/2023,326.335
CUSR0000SERB02,10/31/2023,327.752
CUSR0000SERB02,11/30/2023,326.628
CUSR0000SERB02,12/31/2023,329.604
CUSR0000SERB02,1/31/2024,332.664
CUSR0000SERB02,2/29/2024,335.931
CUSR0000SERB02,3/31/2024,342.348
CUSR0000SERB02,4/30/2024,344.012
CUSR0000SERB02,5/31/2024,345.311
CUSR0000SERB02,6/30/2024,343.615
CUSR0000SERB02,7/31/2024,344.767
CUSR0000SERB02,8/31/2024,345.757
CUSR0000SERC,1/31/2010,118.436
CUSR0000SERC,2/28/2010,118.46
CUSR0000SERC,3/31/2010,118.827
CUSR0000SERC,4/30/2010,118.613
CUSR0000SERC,5/31/2010,118.712
CUSR0000SERC,6/30/2010,119.592
CUSR0000SERC,7/31/2010,119.482
CUSR0000SERC,8/31/2010,119.047
CUSR0000SERC,9/30/2010,118.816
CUSR0000SERC,10/31/2010,118.821
CUSR0000SERC,11/30/2010,118.948
CUSR0000SERC,12/31/2010,117.671
CUSR0000SERC,1/31/2011,117.798
CUSR0000SERC,2/28/2011,118.609
CUSR0000SERC,3/31/2011,118.591
CUSR0000SERC,4/30/2011,118.497
CUSR0000SERC,5/31/2011,118.882
CUSR0000SERC,6/30/2011,119.279
CUSR0000SERC,7/31/2011,119.164
CUSR0000SERC,8/31/2011,118.716
CUSR0000SERC,9/30/2011,118.171
CUSR0000SERC,10/31/2011,118.308
CUSR0000SERC,11/30/2011,117.903
CUSR0000SERC,12/31/2011,117.64
CUSR0000SERC,1/31/2012,118.462
CUSR0000SERC,2/29/2012,118.648
CUSR0000SERC,3/31/2012,118.407
CUSR0000SERC,4/30/2012,118.572
CUSR0000SERC,5/31/2012,118.411
CUSR0000SERC,6/30/2012,118.394
CUSR0000SERC,7/31/2012,118.368
CUSR0000SERC,8/31/2012,118.632
CUSR0000SERC,9/30/2012,119.021
CUSR0000SERC,10/31/2012,119.23
CUSR0000SERC,11/30/2012,119.315
CUSR0000SERC,12/31/2012,119.424
CUSR0000SERC,1/31/2013,119.044
CUSR0000SERC,2/28/2013,118.586
CUSR0000SERC,3/31/2013,118.366
CUSR0000SERC,4/30/2013,118.101
CUSR0000SERC,5/31/2013,118.935
CUSR0000SERC,6/30/2013,118.17
CUSR0000SERC,7/31/2013,118.452
CUSR0000SERC,8/31/2013,117.898
CUSR0000SERC,9/30/2013,116.678
CUSR0000SERC,10/31/2013,117.183
CUSR0000SERC,11/30/2013,118.007
CUSR0000SERC,12/31/2013,117.553
CUSR0000SERC,1/31/2014,117.25
CUSR0000SERC,2/28/2014,117.238
CUSR0000SERC,3/31/2014,117.264
CUSR0000SERC,4/30/2014,117.197
CUSR0000SERC,5/31/2014,116.693
CUSR0000SERC,6/30/2014,116.771
CUSR0000SERC,7/31/2014,115.847
CUSR0000SERC,8/31/2014,116
CUSR0000SERC,9/30/2014,116.425
CUSR0000SERC,10/31/2014,116.352
CUSR0000SERC,11/30/2014,115.761
CUSR0000SERC,12/31/2014,114.872
CUSR0000SERC,1/31/2015,115.022
CUSR0000SERC,2/28/2015,115.168
CUSR0000SERC,3/31/2015,114.675
CUSR0000SERC,4/30/2015,114.654
CUSR0000SERC,5/31/2015,114.365
CUSR0000SERC,6/30/2015,114.294
CUSR0000SERC,7/31/2015,114.821
CUSR0000SERC,8/31/2015,114.975
CUSR0000SERC,9/30/2015,114.878
CUSR0000SERC,10/31/2015,114.24
CUSR0000SERC,11/30/2015,114.033
CUSR0000SERC,12/31/2015,113.862
CUSR0000SERC,1/31/2016,113.404
CUSR0000SERC,2/29/2016,113.059
CUSR0000SERC,3/31/2016,113
CUSR0000SERC,4/30/2016,114.787
CUSR0000SERC,5/31/2016,114.603
CUSR0000SERC,6/30/2016,113.014
CUSR0000SERC,7/31/2016,113.239
CUSR0000SERC,8/31/2016,112.873
CUSR0000SERC,9/30/2016,112.536
CUSR0000SERC,10/31/2016,112.794
CUSR0000SERC,11/30/2016,111.999
CUSR0000SERC,12/31/2016,111.806
CUSR0000SERC,1/31/2017,111.551
CUSR0000SERC,2/28/2017,111.796
CUSR0000SERC,3/31/2017,111.271
CUSR0000SERC,4/30/2017,111.374
CUSR0000SERC,5/31/2017,110.979
CUSR0000SERC,6/30/2017,110.895
CUSR0000SERC,7/31/2017,111.115
CUSR0000SERC,8/31/2017,110.166
CUSR0000SERC,9/30/2017,110.678
CUSR0000SERC,10/31/2017,110.621
CUSR0000SERC,11/30/2017,110.49
CUSR0000SERC,12/31/2017,110.664
CUSR0000SERC,1/31/2018,110.878
CUSR0000SERC,2/28/2018,111.118
CUSR0000SERC,3/31/2018,112.143
CUSR0000SERC,4/30/2018,112.198
CUSR0000SERC,5/31/2018,110.51
CUSR0000SERC,6/30/2018,110.969
CUSR0000SERC,7/31/2018,111.927
CUSR0000SERC,8/31/2018,110.968
CUSR0000SERC,9/30/2018,110.153
CUSR0000SERC,10/31/2018,108.666
CUSR0000SERC,11/30/2018,109.114
CUSR0000SERC,12/31/2018,113.418
CUSR0000SERC,1/31/2019,113.08
CUSR0000SERC,2/28/2019,111.449
CUSR0000SERC,3/31/2019,112.428
CUSR0000SERC,4/30/2019,112.275
CUSR0000SERC,5/31/2019,111.269
CUSR0000SERC,6/30/2019,111.701
CUSR0000SERC,7/31/2019,110.648
CUSR0000SERC,8/31/2019,110.966
CUSR0000SERC,9/30/2019,112.768
CUSR0000SERC,10/31/2019,113.309
CUSR0000SERC,11/30/2019,114.091
CUSR0000SERC,12/31/2019,113.537
CUSR0000SERC,1/31/2020,113.971
CUSR0000SERC,2/29/2020,113.741
CUSR0000SERC,3/31/2020,112.053
CUSR0000SERC,4/30/2020,111.084
